"ID" "Name" "Bgd.count" "Result.count" "Result.gene.list" "Pct.of.bgd" "Fold.enrichment" "Odds.ratio" "P.value" "Benjamini" "Bonferroni" "Cluster" "Type"
"54" "GO:0044085" "cellular component biogenesis" 240 27 "Tb927.10.10010,Tb927.10.11160,Tb927.10.14680,Tb927.10.15180,Tb927.10.15380,Tb927.10.170,Tb927.10.5300,Tb927.10.7450,Tb927.10.7500,Tb927.11.13930,Tb927.11.14950,Tb927.11.3070,Tb927.11.7100,Tb927.11.8770,Tb927.3.5180,Tb927.4.1440,Tb927.4.1900,Tb927.4.2260,Tb927.6.1900,Tb927.6.3100,Tb927.6.3210,Tb927.6.670,Tb927.8.1750,Tb927.8.1980,Tb927.8.5490,Tb927.9.15060,Tb927.9.15240," 11.3 3.18 3.73 7.94234801496e-08 6.50137916081e-06 4.55096541257e-05 2 "Biological Process"
"55" "GO:0034660" "ncRNA metabolic process" 122 18 "Tb927.10.15380,Tb927.10.170,Tb927.10.7450,Tb927.10.7500,Tb927.11.11660,Tb927.11.13930,Tb927.11.5240,Tb927.11.8770,Tb927.2.2180,Tb927.4.1440,Tb927.4.1900,Tb927.4.3110,Tb927.5.3520,Tb927.6.1900,Tb927.6.3210,Tb927.6.670,Tb927.8.1980,Tb927.8.5490," 14.8 4.17 4.98 2.32904307776e-07 1.66817710444e-05 0.000133454168356 2 "Biological Process"
"56" "GO:0030490" "maturation of SSU-rRNA" 8 4 "Tb927.11.13930,Tb927.11.8770,Tb927.6.1900,Tb927.6.3210," 50 14.14 27.68 9.56106968152e-05 0.00547849292751 0.0547849292751 2 "Biological Process"
"57" "GO:0042274" "ribosomal small subunit biogenesis" 8 4 "Tb927.11.13930,Tb927.11.8770,Tb927.6.1900,Tb927.6.3210," 50 14.14 27.68 9.56106968152e-05 0.00547849292751 0.0547849292751 2 "Biological Process"
"58" "GO:0010467" "gene expression" 650 39 "Tb927.10.10010,Tb927.10.13730,Tb927.10.14360,Tb927.10.15380,Tb927.10.170,Tb927.10.4640,Tb927.10.7330,Tb927.10.7450,Tb927.10.7500,Tb927.10.7710,Tb927.11.11660,Tb927.11.13930,Tb927.11.2300,Tb927.11.4530,Tb927.11.5240,Tb927.11.5840,Tb927.11.6360,Tb927.11.7280,Tb927.11.8770,Tb927.3.1250,Tb927.3.2900,Tb927.4.1440,Tb927.4.1900,Tb927.4.3110,Tb927.5.3520,Tb927.6.1900,Tb927.6.3210,Tb927.6.670,Tb927.7.5120,Tb927.7.5760,Tb927.8.1980,Tb927.8.3110,Tb927.8.5490,Tb927.8.5860,Tb927.8.5880,Tb927.9.14000,Tb927.9.2580,Tb927.9.5150,Tb927.9.9020," 6 1.7 1.86 0.000680671866391 0.0354568163129 0.390024979442 2 "Biological Process"
"59" "GO:0005634" "nucleus" 2033 110 "Tb927.1.3390,Tb927.1.420,Tb927.1.560,Tb927.10.10010,Tb927.10.11400,Tb927.10.12430,Tb927.10.13710,Tb927.10.14360,Tb927.10.14390,Tb927.10.14680,Tb927.10.14870,Tb927.10.15180,Tb927.10.15320,Tb927.10.15960,Tb927.10.170,Tb927.10.1720,Tb927.10.2310,Tb927.10.2490,Tb927.10.2580,Tb927.10.2710,Tb927.10.3950,Tb927.10.5080,Tb927.10.5300,Tb927.10.6030,Tb927.10.6260,Tb927.10.6630,Tb927.10.7450,Tb927.10.7500,Tb927.10.7750,Tb927.10.7790,Tb927.10.7990,Tb927.10.8310,Tb927.10.8770,Tb927.10.9200,Tb927.11.1040,Tb927.11.11300,Tb927.11.11660,Tb927.11.11670,Tb927.11.12940,Tb927.11.13780,Tb927.11.13930,Tb927.11.14460,Tb927.11.14550,Tb927.11.15770,Tb927.11.16000,Tb927.11.1720,Tb927.11.2000,Tb927.11.2300,Tb927.11.2640,Tb927.11.280,Tb927.11.2940,Tb927.11.3070,Tb927.11.420,Tb927.11.4980,Tb927.11.6360,Tb927.11.6580,Tb927.11.7270,Tb927.11.7280,Tb927.11.8050,Tb927.11.8770,Tb927.2.2180,Tb927.2.240,Tb927.2.2440,Tb927.2.5260,Tb927.2.5750,Tb927.3.1250,Tb927.3.3970,Tb927.3.5180,Tb927.3.780,Tb927.4.1270,Tb927.4.2290,Tb927.4.3110,Tb927.4.3150,Tb927.4.3670,Tb927.4.4650,Tb927.4.4950,Tb927.4.750,Tb927.5.2780,Tb927.5.3940,Tb927.5.4010,Tb927.5.4420,Tb927.6.1260,Tb927.6.1900,Tb927.6.2780,Tb927.6.2990,Tb927.6.3210,Tb927.6.3540,Tb927.6.3580,Tb927.6.670,Tb927.7.1470,Tb927.7.270,Tb927.7.4820,Tb927.7.5640,Tb927.7.5760,Tb927.8.1980,Tb927.8.4290,Tb927.8.5040,Tb927.8.5490,Tb927.8.5520,Tb927.8.5770,Tb927.8.5990,Tb927.8.6770,Tb927.8.720,Tb927.9.15060,Tb927.9.5150,Tb927.9.5190,Tb927.9.5590,Tb927.9.6760,Tb927.9.7670,Tb927.9.9550," 5.4 1.53 1.93 2.24950912194e-07 2.0920434834e-05 4.18408696681e-05 2 "Cellular Component"
"60" "GO:0005852" "eukaryotic translation initiation factor 3 complex" 15 4 "Tb927.10.4640,Tb927.11.9610,Tb927.3.1680,Tb927.7.6090," 26.7 7.54 10.05 0.00153196013358 0.0284944584845 0.284944584845 2 "Cellular Component"
"61" "GO:0044281" "small molecule metabolic process" 364 21 "Tb927.1.1270,Tb927.10.11700,Tb927.10.12890,Tb927.10.13360,Tb927.10.13560,Tb927.10.16120,Tb927.10.3210,Tb927.10.7100,Tb927.10.7410,Tb927.11.14120,Tb927.11.15530,Tb927.11.4700,Tb927.6.1500,Tb927.6.4480,Tb927.6.700,Tb927.7.1910,Tb927.7.2100,Tb927.7.3620,Tb927.8.5630,Tb927.8.6170,Tb927.9.4230," 5.8 2.52 2.83 8.03922823643e-05 0.0147350550462 0.0434118324767 4 "Biological Process"
"62" "GO:0070727" "cellular macromolecule localization" 99 10 "Tb927.1.2570,Tb927.10.5770,Tb927.10.6400,Tb927.11.2370,Tb927.11.7780,Tb927.11.8120,Tb927.3.3850,Tb927.6.4740,Tb927.7.1460,Tb927.8.1740," 10.1 4.41 5.02 8.18614169233e-05 0.0147350550462 0.0442051651386 4 "Biological Process"
"63" "GO:0034613" "cellular protein localization" 99 10 "Tb927.1.2570,Tb927.10.5770,Tb927.10.6400,Tb927.11.2370,Tb927.11.7780,Tb927.11.8120,Tb927.3.3850,Tb927.6.4740,Tb927.7.1460,Tb927.8.1740," 10.1 4.41 5.02 8.18614169233e-05 0.0147350550462 0.0442051651386 4 "Biological Process"
"64" "GO:0006520" "cellular amino acid metabolic process" 66 8 "Tb927.1.1270,Tb927.10.12890,Tb927.10.3210,Tb927.11.14120,Tb927.6.4480,Tb927.6.700,Tb927.7.1910,Tb927.7.3620," 12.1 5.3 6.12 0.000118828388778 0.0158810039556 0.0641673299404 4 "Biological Process"
"65" "GO:0033036" "macromolecule localization" 127 11 "Tb927.1.2570,Tb927.10.5770,Tb927.10.6400,Tb927.11.2370,Tb927.11.3130,Tb927.11.7780,Tb927.11.8120,Tb927.3.3850,Tb927.6.4740,Tb927.7.1460,Tb927.8.1740," 8.7 3.79 4.25 0.000147046332923 0.0158810039556 0.0794050197782 4 "Biological Process"
"66" "GO:0006886" "intracellular protein transport" 94 9 "Tb927.1.2570,Tb927.10.5770,Tb927.10.6400,Tb927.11.2370,Tb927.11.7780,Tb927.11.8120,Tb927.6.4740,Tb927.7.1460,Tb927.8.1740," 9.6 4.18 4.71 0.0002808732786 0.0173882506698 0.151671570444 4 "Biological Process"
"67" "GO:0019752" "carboxylic acid metabolic process" 138 11 "Tb927.1.1270,Tb927.10.12890,Tb927.10.3210,Tb927.10.7100,Tb927.10.7410,Tb927.11.14120,Tb927.6.4480,Tb927.6.700,Tb927.7.1910,Tb927.7.3620,Tb927.9.4230," 8 3.48 3.88 0.000305944819519 0.0173882506698 0.16521020254 4 "Biological Process"
"68" "GO:0043436" "oxoacid metabolic process" 141 11 "Tb927.1.1270,Tb927.10.12890,Tb927.10.3210,Tb927.10.7100,Tb927.10.7410,Tb927.11.14120,Tb927.6.4480,Tb927.6.700,Tb927.7.1910,Tb927.7.3620,Tb927.9.4230," 7.8 3.41 3.79 0.000368563581236 0.0173882506698 0.199024333868 4 "Biological Process"
"69" "GO:0008104" "protein localization" 119 10 "Tb927.1.2570,Tb927.10.5770,Tb927.10.6400,Tb927.11.2370,Tb927.11.7780,Tb927.11.8120,Tb927.3.3850,Tb927.6.4740,Tb927.7.1460,Tb927.8.1740," 8.4 3.67 4.09 0.000377027167058 0.0173882506698 0.203594670211 4 "Biological Process"
"70" "GO:0006418" "tRNA aminoacylation for protein translation" 28 5 "Tb927.10.12890,Tb927.11.14120,Tb927.6.4480,Tb927.6.700,Tb927.7.3620," 17.9 7.8 9.52 0.000380055309512 0.0173882506698 0.205229867136 4 "Biological Process"
"71" "GO:0046907" "intracellular transport" 142 11 "Tb927.1.2570,Tb927.10.5770,Tb927.10.6400,Tb927.11.2370,Tb927.11.7780,Tb927.11.8120,Tb927.11.980,Tb927.3.3850,Tb927.6.4740,Tb927.7.1460,Tb927.8.1740," 7.7 3.39 3.76 0.000391694886184 0.0173882506698 0.211515238539 4 "Biological Process"
"72" "GO:0006082" "organic acid metabolic process" 142 11 "Tb927.1.1270,Tb927.10.12890,Tb927.10.3210,Tb927.10.7100,Tb927.10.7410,Tb927.11.14120,Tb927.6.4480,Tb927.6.700,Tb927.7.1910,Tb927.7.3620,Tb927.9.4230," 7.7 3.39 3.76 0.000391694886184 0.0173882506698 0.211515238539 4 "Biological Process"
"73" "GO:0043039" "tRNA aminoacylation" 29 5 "Tb927.10.12890,Tb927.11.14120,Tb927.6.4480,Tb927.6.700,Tb927.7.3620," 17.2 7.53 9.12 0.000450806498848 0.0173882506698 0.243435509378 4 "Biological Process"
"74" "GO:0043038" "amino acid activation" 29 5 "Tb927.10.12890,Tb927.11.14120,Tb927.6.4480,Tb927.6.700,Tb927.7.3620," 17.2 7.53 9.12 0.000450806498848 0.0173882506698 0.243435509378 4 "Biological Process"
"75" "GO:0032543" "mitochondrial translation" 2 2 "Tb927.10.13360,Tb927.7.3620," 100 43.7 Inf 0.000520716762509 0.0177688800658 0.281187051755 4 "Biological Process"
"76" "GO:0051649" "establishment of localization in cell" 147 11 "Tb927.1.2570,Tb927.10.5770,Tb927.10.6400,Tb927.11.2370,Tb927.11.7780,Tb927.11.8120,Tb927.11.980,Tb927.3.3850,Tb927.6.4740,Tb927.7.1460,Tb927.8.1740," 7.5 3.27 3.62 0.000526485335283 0.0177688800658 0.284302081053 4 "Biological Process"
"77" "GO:0010498" "proteasomal protein catabolic process" 8 3 "Tb927.10.5770,Tb927.11.9220,Tb927.6.4650," 37.5 16.39 26.04 0.0006061825216 0.0192552095096 0.327338561664 4 "Biological Process"
"78" "GO:0051641" "cellular localization" 157 11 "Tb927.1.2570,Tb927.10.5770,Tb927.10.6400,Tb927.11.2370,Tb927.11.7780,Tb927.11.8120,Tb927.11.980,Tb927.3.3850,Tb927.6.4740,Tb927.7.1460,Tb927.8.1740," 7 3.06 3.36 0.000913943652747 0.0274183095824 0.493529572483 4 "Biological Process"
"79" "GO:0015031" "protein transport" 114 9 "Tb927.1.2570,Tb927.10.5770,Tb927.10.6400,Tb927.11.2370,Tb927.11.7780,Tb927.11.8120,Tb927.6.4740,Tb927.7.1460,Tb927.8.1740," 7.9 3.45 3.8 0.001157928924 0.0302395025386 0.625281618958 4 "Biological Process"
"80" "GO:0015833" "peptide transport" 115 9 "Tb927.1.2570,Tb927.10.5770,Tb927.10.6400,Tb927.11.2370,Tb927.11.7780,Tb927.11.8120,Tb927.6.4740,Tb927.7.1460,Tb927.8.1740," 7.8 3.42 3.77 0.00123197973305 0.0302395025386 0.66526905585 4 "Biological Process"
"81" "GO:0042886" "amide transport" 115 9 "Tb927.1.2570,Tb927.10.5770,Tb927.10.6400,Tb927.11.2370,Tb927.11.7780,Tb927.11.8120,Tb927.6.4740,Tb927.7.1460,Tb927.8.1740," 7.8 3.42 3.77 0.00123197973305 0.0302395025386 0.66526905585 4 "Biological Process"
"82" "GO:0045184" "establishment of protein localization" 115 9 "Tb927.1.2570,Tb927.10.5770,Tb927.10.6400,Tb927.11.2370,Tb927.11.7780,Tb927.11.8120,Tb927.6.4740,Tb927.7.1460,Tb927.8.1740," 7.8 3.42 3.77 0.00123197973305 0.0302395025386 0.66526905585 4 "Biological Process"
"83" "GO:0005634" "nucleus" 2033 75 "Tb927.1.3200,Tb927.1.3450,Tb927.1.880,Tb927.10.10170,Tb927.10.11480,Tb927.10.11700,Tb927.10.13220,Tb927.10.13560,Tb927.10.14380,Tb927.10.15430,Tb927.10.1550,Tb927.10.2530,Tb927.10.3210,Tb927.10.3790,Tb927.10.4060,Tb927.10.5770,Tb927.10.7100,Tb927.10.8120,Tb927.11.10710,Tb927.11.11290,Tb927.11.11550,Tb927.11.12190,Tb927.11.13520,Tb927.11.14370,Tb927.11.14560,Tb927.11.15430,Tb927.11.15530,Tb927.11.15910,Tb927.11.16920,Tb927.11.1980,Tb927.11.2370,Tb927.11.2670,Tb927.11.2950,Tb927.11.3430,Tb927.11.5110,Tb927.11.630,Tb927.11.6870,Tb927.11.8720,Tb927.11.880,Tb927.11.9220,Tb927.11.980,Tb927.2.100,Tb927.2.1810,Tb927.2.280,Tb927.2.340,Tb927.2.4390,Tb927.2.470,Tb927.2.5410,Tb927.3.1290,Tb927.3.1920,Tb927.3.2090,Tb927.3.3230,Tb927.3.4620,Tb927.4.2720,Tb927.4.3410,Tb927.4.3810,Tb927.5.1790,Tb927.5.3210,Tb927.5.3230,Tb927.5.780,Tb927.5.850,Tb927.6.4090,Tb927.6.4650,Tb927.6.4740,Tb927.7.2080,Tb927.7.2240,Tb927.7.4520,Tb927.7.6670,Tb927.7.6890,Tb927.8.5630,Tb927.8.6170,Tb927.8.6220,Tb927.8.820,Tb927.9.10230,Tb927.9.13320," 3.7 1.61 2.1 1.99662025407e-06 0.00012911477643 0.00038734432929 4 "Cellular Component"
"84" "GO:0044428" "nuclear part" 1488 58 "Tb927.1.3200,Tb927.1.3450,Tb927.1.880,Tb927.10.10170,Tb927.10.11480,Tb927.10.11700,Tb927.10.13220,Tb927.10.13560,Tb927.10.14380,Tb927.10.15430,Tb927.10.1550,Tb927.10.2530,Tb927.10.3210,Tb927.10.4060,Tb927.10.5770,Tb927.10.7100,Tb927.10.8120,Tb927.11.10710,Tb927.11.11290,Tb927.11.12190,Tb927.11.13520,Tb927.11.14370,Tb927.11.14560,Tb927.11.15430,Tb927.11.15530,Tb927.11.15910,Tb927.11.16920,Tb927.11.1980,Tb927.11.2370,Tb927.11.2670,Tb927.11.2950,Tb927.11.3430,Tb927.11.5110,Tb927.11.630,Tb927.11.8720,Tb927.11.880,Tb927.11.9220,Tb927.11.980,Tb927.2.1810,Tb927.2.5410,Tb927.3.2090,Tb927.3.3230,Tb927.3.4620,Tb927.4.2720,Tb927.4.3810,Tb927.5.3210,Tb927.5.780,Tb927.5.850,Tb927.6.4090,Tb927.6.4650,Tb927.6.4740,Tb927.7.4520,Tb927.7.6670,Tb927.7.6890,Tb927.8.5630,Tb927.8.6170,Tb927.8.820,Tb927.9.10230," 3.9 1.7 2.09 1.09994445933e-05 0.000355648708517 0.0021338922511 4 "Cellular Component"
"85" "GO:0005654" "nucleoplasm" 665 33 "Tb927.1.3200,Tb927.10.10170,Tb927.10.11700,Tb927.10.13220,Tb927.10.13560,Tb927.10.1550,Tb927.10.2530,Tb927.10.3210,Tb927.10.5770,Tb927.11.10710,Tb927.11.11290,Tb927.11.14370,Tb927.11.14560,Tb927.11.15430,Tb927.11.15910,Tb927.11.16920,Tb927.11.1980,Tb927.11.2670,Tb927.11.3430,Tb927.11.630,Tb927.11.9220,Tb927.2.1810,Tb927.3.3230,Tb927.3.4620,Tb927.4.3810,Tb927.5.780,Tb927.5.850,Tb927.6.4650,Tb927.7.4520,Tb927.7.6670,Tb927.7.6890,Tb927.8.5630,Tb927.9.10230," 5 2.17 2.51 1.50038708357e-05 0.000415821563161 0.00291075094213 4 "Cellular Component"
"86" "GO:0031974" "membrane-enclosed lumen" 1469 54 "Tb927.1.3200,Tb927.1.3450,Tb927.1.880,Tb927.10.10170,Tb927.10.11480,Tb927.10.11700,Tb927.10.13220,Tb927.10.13560,Tb927.10.14380,Tb927.10.1550,Tb927.10.2530,Tb927.10.3210,Tb927.10.4060,Tb927.10.5770,Tb927.10.7380,Tb927.10.8120,Tb927.11.10710,Tb927.11.11290,Tb927.11.12190,Tb927.11.13520,Tb927.11.14370,Tb927.11.14560,Tb927.11.15430,Tb927.11.15910,Tb927.11.16920,Tb927.11.1980,Tb927.11.2670,Tb927.11.3430,Tb927.11.630,Tb927.11.8720,Tb927.11.880,Tb927.11.9220,Tb927.2.1810,Tb927.2.5410,Tb927.3.2090,Tb927.3.3230,Tb927.3.4620,Tb927.4.2720,Tb927.4.3810,Tb927.5.1790,Tb927.5.3210,Tb927.5.3870,Tb927.5.780,Tb927.5.850,Tb927.6.1500,Tb927.6.4090,Tb927.6.4650,Tb927.7.1340,Tb927.7.4520,Tb927.7.6670,Tb927.7.6890,Tb927.8.5630,Tb927.8.6170,Tb927.9.10230," 3.7 1.61 1.9 0.000133386987869 0.00161731722791 0.0258770756466 4 "Cellular Component"
"87" "GO:0070013" "intracellular organelle lumen" 1469 54 "Tb927.1.3200,Tb927.1.3450,Tb927.1.880,Tb927.10.10170,Tb927.10.11480,Tb927.10.11700,Tb927.10.13220,Tb927.10.13560,Tb927.10.14380,Tb927.10.1550,Tb927.10.2530,Tb927.10.3210,Tb927.10.4060,Tb927.10.5770,Tb927.10.7380,Tb927.10.8120,Tb927.11.10710,Tb927.11.11290,Tb927.11.12190,Tb927.11.13520,Tb927.11.14370,Tb927.11.14560,Tb927.11.15430,Tb927.11.15910,Tb927.11.16920,Tb927.11.1980,Tb927.11.2670,Tb927.11.3430,Tb927.11.630,Tb927.11.8720,Tb927.11.880,Tb927.11.9220,Tb927.2.1810,Tb927.2.5410,Tb927.3.2090,Tb927.3.3230,Tb927.3.4620,Tb927.4.2720,Tb927.4.3810,Tb927.5.1790,Tb927.5.3210,Tb927.5.3870,Tb927.5.780,Tb927.5.850,Tb927.6.1500,Tb927.6.4090,Tb927.6.4650,Tb927.7.1340,Tb927.7.4520,Tb927.7.6670,Tb927.7.6890,Tb927.8.5630,Tb927.8.6170,Tb927.9.10230," 3.7 1.61 1.9 0.000133386987869 0.00161731722791 0.0258770756466 4 "Cellular Component"
"88" "GO:0043233" "organelle lumen" 1469 54 "Tb927.1.3200,Tb927.1.3450,Tb927.1.880,Tb927.10.10170,Tb927.10.11480,Tb927.10.11700,Tb927.10.13220,Tb927.10.13560,Tb927.10.14380,Tb927.10.1550,Tb927.10.2530,Tb927.10.3210,Tb927.10.4060,Tb927.10.5770,Tb927.10.7380,Tb927.10.8120,Tb927.11.10710,Tb927.11.11290,Tb927.11.12190,Tb927.11.13520,Tb927.11.14370,Tb927.11.14560,Tb927.11.15430,Tb927.11.15910,Tb927.11.16920,Tb927.11.1980,Tb927.11.2670,Tb927.11.3430,Tb927.11.630,Tb927.11.8720,Tb927.11.880,Tb927.11.9220,Tb927.2.1810,Tb927.2.5410,Tb927.3.2090,Tb927.3.3230,Tb927.3.4620,Tb927.4.2720,Tb927.4.3810,Tb927.5.1790,Tb927.5.3210,Tb927.5.3870,Tb927.5.780,Tb927.5.850,Tb927.6.1500,Tb927.6.4090,Tb927.6.4650,Tb927.7.1340,Tb927.7.4520,Tb927.7.6670,Tb927.7.6890,Tb927.8.5630,Tb927.8.6170,Tb927.9.10230," 3.7 1.61 1.9 0.000133386987869 0.00161731722791 0.0258770756466 4 "Cellular Component"
"89" "GO:0031981" "nuclear lumen" 1322 49 "Tb927.1.3200,Tb927.1.3450,Tb927.1.880,Tb927.10.10170,Tb927.10.11480,Tb927.10.11700,Tb927.10.13220,Tb927.10.13560,Tb927.10.14380,Tb927.10.1550,Tb927.10.2530,Tb927.10.3210,Tb927.10.4060,Tb927.10.5770,Tb927.10.8120,Tb927.11.10710,Tb927.11.11290,Tb927.11.12190,Tb927.11.13520,Tb927.11.14370,Tb927.11.14560,Tb927.11.15430,Tb927.11.15910,Tb927.11.16920,Tb927.11.1980,Tb927.11.2670,Tb927.11.3430,Tb927.11.630,Tb927.11.8720,Tb927.11.880,Tb927.11.9220,Tb927.2.1810,Tb927.2.5410,Tb927.3.2090,Tb927.3.3230,Tb927.3.4620,Tb927.4.2720,Tb927.4.3810,Tb927.5.3210,Tb927.5.780,Tb927.5.850,Tb927.6.4090,Tb927.6.4650,Tb927.7.4520,Tb927.7.6670,Tb927.7.6890,Tb927.8.5630,Tb927.8.6170,Tb927.9.10230," 3.7 1.62 1.89 0.000254410145961 0.0029032687245 0.0493555683165 4 "Cellular Component"
"90" "GO:0031967" "organelle envelope" 385 19 "Tb927.10.15430,Tb927.10.7100,Tb927.11.11950,Tb927.11.13520,Tb927.11.15530,Tb927.11.16730,Tb927.11.2370,Tb927.11.2950,Tb927.11.4490,Tb927.11.5110,Tb927.11.7780,Tb927.11.980,Tb927.2.5410,Tb927.6.4740,Tb927.7.1340,Tb927.8.1740,Tb927.8.820,Tb927.9.2320,Tb927.9.4230," 4.9 2.16 2.36 0.00123767547343 0.0126373179919 0.240109041846 4 "Cellular Component"
"91" "GO:0031975" "envelope" 385 19 "Tb927.10.15430,Tb927.10.7100,Tb927.11.11950,Tb927.11.13520,Tb927.11.15530,Tb927.11.16730,Tb927.11.2370,Tb927.11.2950,Tb927.11.4490,Tb927.11.5110,Tb927.11.7780,Tb927.11.980,Tb927.2.5410,Tb927.6.4740,Tb927.7.1340,Tb927.8.1740,Tb927.8.820,Tb927.9.2320,Tb927.9.4230," 4.9 2.16 2.36 0.00123767547343 0.0126373179919 0.240109041846 4 "Cellular Component"
"92" "GO:0005635" "nuclear envelope" 156 10 "Tb927.10.15430,Tb927.10.7100,Tb927.11.13520,Tb927.11.15530,Tb927.11.2370,Tb927.11.2950,Tb927.11.5110,Tb927.11.980,Tb927.6.4740,Tb927.8.820," 6.4 2.8 3.04 0.00300397557472 0.0277510124522 0.582771261497 4 "Cellular Component"
"93" "GO:0016281" "eukaryotic translation initiation factor 4F complex" 16 3 "Tb927.11.6870,Tb927.11.9530,Tb927.9.4680," 18.8 8.19 10.01 0.00529661252553 0.0467064922706 1 4 "Cellular Component"
"94" "GO:1902494" "catalytic complex" 227 12 "Tb927.1.3200,Tb927.10.1550,Tb927.11.14300,Tb927.11.4490,Tb927.11.5000,Tb927.11.9220,Tb927.2.1810,Tb927.2.5410,Tb927.3.1290,Tb927.4.3810,Tb927.8.4250,Tb927.9.6430," 5.3 2.31 2.48 0.00578407516767 0.0487874166316 1 4 "Cellular Component"
"95" "GO:0016875" "ligase activity, forming carbon-oxygen bonds" 26 5 "Tb927.10.12890,Tb927.11.14120,Tb927.6.4480,Tb927.6.700,Tb927.7.3620," 19.2 8.4 10.43 0.000263981917105 0.0311498662183 0.0622997324367 4 "Molecular Function"
"96" "GO:0004812" "aminoacyl-tRNA ligase activity" 26 5 "Tb927.10.12890,Tb927.11.14120,Tb927.6.4480,Tb927.6.700,Tb927.7.3620," 19.2 8.4 10.43 0.000263981917105 0.0311498662183 0.0622997324367 4 "Molecular Function"
"97" "GO:0051020" "GTPase binding" 18 4 "Tb927.4.2200,Tb927.6.4740,Tb927.7.1460,Tb927.9.6430," 22.2 9.71 12.46 0.000630875221211 0.0372216380514 0.148886552206 4 "Molecular Function"
"98" "GO:0031231" "intrinsic component of peroxisomal membrane" 4 2 "Tb927.9.11580,Tb927.9.11600," 50 44.71 90.47 0.000731185832816 0.0348889611376 0.0818928132753 6 "Cellular Component"
"99" "GO:0005779" "integral component of peroxisomal membrane" 4 2 "Tb927.9.11580,Tb927.9.11600," 50 44.71 90.47 0.000731185832816 0.0348889611376 0.0818928132753 6 "Cellular Component"
"100" "GO:0020015" "glycosome" 166 7 "Tb927.10.15410,Tb927.11.2520,Tb927.3.4500,Tb927.7.1790,Tb927.7.540,Tb927.9.11580,Tb927.9.11600," 4.2 3.77 4.15 0.00247744479587 0.0348889611376 0.277473817137 6 "Cellular Component"
"101" "GO:0005777" "peroxisome" 170 7 "Tb927.10.15410,Tb927.11.2520,Tb927.3.4500,Tb927.7.1790,Tb927.7.540,Tb927.9.11580,Tb927.9.11600," 4.1 3.68 4.04 0.00283231534132 0.0348889611376 0.317219318227 6 "Cellular Component"
"102" "GO:0042579" "microbody" 170 7 "Tb927.10.15410,Tb927.11.2520,Tb927.3.4500,Tb927.7.1790,Tb927.7.540,Tb927.9.11580,Tb927.9.11600," 4.1 3.68 4.04 0.00283231534132 0.0348889611376 0.317219318227 6 "Cellular Component"
"103" "GO:0120038" "plasma membrane bounded cell projection part" 1579 29 "Tb927.10.12360,Tb927.10.12870,Tb927.10.13930,Tb927.10.14230,Tb927.10.14460,Tb927.10.15410,Tb927.10.15480,Tb927.10.16030,Tb927.10.2570,Tb927.10.420,Tb927.10.7090,Tb927.11.11650,Tb927.11.15780,Tb927.11.2520,Tb927.11.5070,Tb927.11.6820,Tb927.3.4500,Tb927.4.1150,Tb927.5.1900,Tb927.5.4110,Tb927.6.2740,Tb927.7.1790,Tb927.7.2410,Tb927.7.6760,Tb927.8.4940,Tb927.9.15470,Tb927.9.2670,Tb927.9.3600,Tb927.9.9940," 1.8 1.64 1.98 0.00290606989824 0.0348889611376 0.325479828603 6 "Cellular Component"
"104" "GO:0044441" "ciliary part" 1579 29 "Tb927.10.12360,Tb927.10.12870,Tb927.10.13930,Tb927.10.14230,Tb927.10.14460,Tb927.10.15410,Tb927.10.15480,Tb927.10.16030,Tb927.10.2570,Tb927.10.420,Tb927.10.7090,Tb927.11.11650,Tb927.11.15780,Tb927.11.2520,Tb927.11.5070,Tb927.11.6820,Tb927.3.4500,Tb927.4.1150,Tb927.5.1900,Tb927.5.4110,Tb927.6.2740,Tb927.7.1790,Tb927.7.2410,Tb927.7.6760,Tb927.8.4940,Tb927.9.15470,Tb927.9.2670,Tb927.9.3600,Tb927.9.9940," 1.8 1.64 1.98 0.00290606989824 0.0348889611376 0.325479828603 6 "Cellular Component"
"105" "GO:0044463" "cell projection part" 1579 29 "Tb927.10.12360,Tb927.10.12870,Tb927.10.13930,Tb927.10.14230,Tb927.10.14460,Tb927.10.15410,Tb927.10.15480,Tb927.10.16030,Tb927.10.2570,Tb927.10.420,Tb927.10.7090,Tb927.11.11650,Tb927.11.15780,Tb927.11.2520,Tb927.11.5070,Tb927.11.6820,Tb927.3.4500,Tb927.4.1150,Tb927.5.1900,Tb927.5.4110,Tb927.6.2740,Tb927.7.1790,Tb927.7.2410,Tb927.7.6760,Tb927.8.4940,Tb927.9.15470,Tb927.9.2670,Tb927.9.3600,Tb927.9.9940," 1.8 1.64 1.98 0.00290606989824 0.0348889611376 0.325479828603 6 "Cellular Component"
"106" "GO:0005929" "cilium" 1596 29 "Tb927.10.12360,Tb927.10.12870,Tb927.10.13930,Tb927.10.14230,Tb927.10.14460,Tb927.10.15410,Tb927.10.15480,Tb927.10.16030,Tb927.10.2570,Tb927.10.420,Tb927.10.7090,Tb927.11.11650,Tb927.11.15780,Tb927.11.2520,Tb927.11.5070,Tb927.11.6820,Tb927.3.4500,Tb927.4.1150,Tb927.5.1900,Tb927.5.4110,Tb927.6.2740,Tb927.7.1790,Tb927.7.2410,Tb927.7.6760,Tb927.8.4940,Tb927.9.15470,Tb927.9.2670,Tb927.9.3600,Tb927.9.9940," 1.8 1.62 1.95 0.00342659439744 0.0348889611376 0.383778572513 6 "Cellular Component"
